id_transaccion,etiqueta,I1,I2,I3,I4,I5,J1,J2,J3,J4,J5
TXN_L_0272,legitima,1,1,0,0,0.0278,0,0.3333,1.0,0.6667,0.0
TXN_L_0837,legitima,0,1,0,1,0.0,1,1.0,1.0,0.3333,0.0
TXN_L_0705,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0164,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0108,legitima,0,0,0,1,0.0233,1,0.6667,1.0,0.6667,0.0
TXN_L_0388,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0390,legitima,0,0,0,1,0.0476,1,1.0,1.0,0.6667,0.0
TXN_L_0839,legitima,1,1,0,0,0.1176,0,0.6667,1.0,0.6667,0.0
TXN_L_0378,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0241,legitima,0,1,0,0,0.0,1,0.3333,1.0,0.6667,0.0
TXN_L_0187,legitima,1,1,0,0,0.0556,0,0.6667,1.0,0.6667,0.0
TXN_L_0311,legitima,0,1,0,1,0.1429,1,1.0,1.0,0.3333,0.0
TXN_L_0102,legitima,1,0,0,1,0.0385,0,0.6667,1.0,0.3333,0.0
TXN_L_0288,legitima,1,1,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0421,legitima,0,0,0,1,0.1,1,0.3333,1.0,0.3333,0.0
TXN_L_0891,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0568,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0597,legitima,0,1,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0782,legitima,1,0,0,1,0.0385,0,0.3333,1.0,0.6667,0.0
TXN_L_0652,legitima,0,0,0,0,0.08,1,0.3333,1.0,0.3333,0.0
TXN_L_0079,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0669,legitima,0,1,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0661,legitima,1,0,0,0,0.08,0,1.0,1.0,0.3333,0.0
TXN_L_0594,legitima,1,0,0,1,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0264,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0571,legitima,0,0,0,1,0.1,1,1.0,1.0,0.3333,0.0
TXN_L_0274,legitima,1,0,0,1,0.1429,0,0.6667,1.0,0.6667,0.0
TXN_L_0444,legitima,0,0,0,1,0.0,1,1.0,1.0,0.3333,0.3
TXN_L_0686,legitima,0,1,0,0,0.1,1,0.6667,1.0,0.6667,0.0
TXN_L_0787,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0198,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0742,legitima,0,0,0,0,0.0526,1,1.0,1.0,0.3333,0.0
TXN_L_0234,legitima,0,0,0,1,0.0233,1,1.0,1.0,0.6667,0.0
TXN_L_0204,legitima,0,0,0,1,0.087,1,0.6667,1.0,0.3333,0.0
TXN_L_0614,legitima,1,0,0,0,0.0294,0,1.0,1.0,0.3333,0.3
TXN_L_0238,legitima,0,0,0,1,0.0625,1,0.3333,1.0,0.3333,0.0
TXN_L_0841,legitima,1,0,0,0,0.0526,0,0.3333,1.0,0.3333,0.0
TXN_L_0101,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_C_0013,clonacion,1,1,0,0,0.1429,0,0.6667,1.0,0.3333,0.0
TXN_L_0773,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.6667,0.375
TXN_L_0141,legitima,0,1,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_C_0001,clonacion,1,1,0,0,0.0435,0,0.3333,1.0,0.6667,0.0
TXN_L_0621,legitima,0,0,0,0,0.0233,1,0.6667,1.0,0.3333,0.0
TXN_L_0510,legitima,0,0,0,1,0.0444,1,0.3333,1.0,0.3333,0.0889
TXN_C_0022,clonacion,1,1,0,0,0.1364,0,1.0,1.0,0.6667,0.0
TXN_L_0549,legitima,0,1,0,1,0.1176,1,0.6667,1.0,0.6667,0.0
TXN_L_0777,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0078,legitima,0,1,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0045,legitima,0,0,0,1,0.025,1,1.0,1.0,0.3333,0.1364
TXN_L_0628,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0036,legitima,1,0,0,0,0.0435,0,1.0,1.0,0.3333,0.0
TXN_L_0084,legitima,1,0,0,0,0.3636,0,0.3333,1.0,0.3333,0.0
TXN_L_0796,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0314,legitima,0,0,0,1,0.1364,1,0.3333,1.0,0.3333,0.0
TXN_L_0445,legitima,1,1,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0530,legitima,0,1,0,0,0.08,1,0.6667,1.0,0.6667,0.0
TXN_L_0643,legitima,1,1,0,0,0.0625,0,0.3333,1.0,0.3333,0.0
TXN_L_0356,legitima,1,0,0,1,0.025,0,1.0,1.0,0.3333,0.1224
TXN_L_0285,legitima,0,1,0,0,0.0556,1,0.3333,1.0,0.3333,0.0
TXN_C_0024,clonacion,1,1,0,0,0.0476,0,0.6667,1.0,0.6667,0.0
TXN_L_0850,legitima,0,0,0,1,0.087,1,0.6667,1.0,0.6667,0.0
TXN_L_0013,legitima,0,1,0,1,0.0278,1,1.0,1.0,0.3333,0.0
TXN_L_0790,legitima,0,0,0,1,0.0625,1,0.6667,1.0,0.3333,0.0
TXN_L_0180,legitima,1,1,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0648,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0897,legitima,1,0,0,0,0.0278,0,1.0,1.0,0.6667,0.0
TXN_L_0200,legitima,1,1,0,0,0.0444,0,0.6667,1.0,0.6667,0.087
TXN_L_0014,legitima,1,0,0,0,0.0444,0,0.6667,1.0,0.3333,0.0816
TXN_L_0262,legitima,1,0,0,1,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0803,legitima,0,0,0,0,0.087,1,1.0,1.0,0.6667,0.0
TXN_L_0044,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.3333,0.0
TXN_P_0023,cnp,0,0,0,0,0.025,1,1.0,1.0,0.3333,0.2745
TXN_L_0679,legitima,0,1,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0368,legitima,0,0,0,1,0.1364,1,1.0,1.0,0.3333,0.0
TXN_L_0119,legitima,1,1,0,1,0.0526,0,0.6667,1.0,0.6667,0.0
TXN_L_0494,legitima,0,1,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0579,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0190,legitima,1,1,0,1,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0118,legitima,1,0,0,0,0.0385,0,0.3333,1.0,0.3333,0.0
TXN_C_0000,clonacion,1,1,0,0,0.025,0,0.6667,1.0,0.6667,0.1463
TXN_C_0021,clonacion,1,1,0,0,0.087,0,1.0,1.0,0.3333,0.0
TXN_L_0100,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0024,legitima,0,0,0,1,0.0,1,1.0,1.0,0.3333,0.0
TXN_L_0528,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0346,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0833,legitima,0,1,0,0,0.0,1,0.6667,1.0,0.6667,0.375
TXN_L_0017,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0521,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0817,legitima,0,1,0,0,0.0556,1,1.0,1.0,0.6667,0.0
TXN_L_0715,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0426,legitima,1,0,0,1,0.0,0,0.3333,1.0,0.3333,0.0
TXN_C_0020,clonacion,1,1,0,0,0.1,0,1.0,1.0,0.6667,0.0
TXN_L_0708,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0214,legitima,1,1,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0801,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0800,legitima,0,1,0,0,0.0,1,0.6667,1.0,0.3333,0.2647
TXN_L_0486,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.6667,0.0
TXN_L_0523,legitima,1,0,0,0,0.025,0,1.0,1.0,0.3333,0.1304
TXN_L_0030,legitima,1,0,0,1,0.0556,0,0.3333,1.0,0.3333,0.0
TXN_L_0218,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0463,legitima,0,0,0,1,0.0278,1,0.3333,1.0,0.3333,0.0
TXN_L_0320,legitima,0,1,0,0,0.3636,1,0.6667,1.0,0.3333,0.0
TXN_L_0290,legitima,1,0,0,0,0.0444,0,1.0,1.0,0.6667,0.087
TXN_L_0358,legitima,0,0,0,1,0.0233,1,1.0,1.0,0.3333,0.0
TXN_L_0655,legitima,0,1,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0031,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0289,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0639,legitima,0,0,0,0,0.1429,1,0.6667,1.0,0.6667,0.0
TXN_L_0606,legitima,0,0,0,0,0.0233,1,1.0,1.0,0.6667,0.0
TXN_L_0132,legitima,0,1,0,0,0.0278,1,0.3333,1.0,0.3333,0.0
TXN_L_0477,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0125,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0684,legitima,1,1,0,0,0.0952,0,1.0,1.0,0.3333,0.0
TXN_L_0765,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0179,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0723,legitima,1,0,0,1,0.0385,0,0.3333,1.0,0.3333,0.0
TXN_L_0265,legitima,0,1,0,1,0.1176,1,0.3333,1.0,0.3333,0.0
TXN_L_0249,legitima,1,0,0,0,0.0625,0,0.3333,1.0,0.6667,0.0
TXN_L_0043,legitima,0,1,0,0,0.2,1,0.6667,1.0,0.3333,0.0
TXN_L_0693,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0251,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.6667,0.3214
TXN_L_0168,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0784,legitima,0,0,0,1,0.0444,1,0.3333,1.0,0.3333,0.0889
TXN_L_0822,legitima,0,1,0,1,0.1,1,1.0,1.0,0.6667,0.0
TXN_L_0059,legitima,1,0,0,0,0.0,0,1.0,1.0,0.3333,0.0
TXN_L_0266,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.3333
TXN_L_0875,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_P_0019,cnp,0,1,0,0,0.0,1,1.0,1.0,0.3333,0.4815
TXN_L_0483,legitima,0,1,0,1,0.0,1,1.0,1.0,0.3333,0.0
TXN_L_0601,legitima,0,1,0,1,0.0385,1,0.6667,1.0,0.3333,0.0
TXN_L_0153,legitima,0,1,0,0,0.025,1,1.0,1.0,0.6667,0.1333
TXN_L_0215,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0704,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.6667,0.0
TXN_L_0758,legitima,1,1,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_C_0005,clonacion,1,1,0,1,0.2,0,0.6667,1.0,0.6667,0.0
TXN_P_0029,cnp,0,1,0,0,0.0294,1,1.0,1.0,0.3333,0.4
TXN_L_0709,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0116,legitima,1,1,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0245,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.6667,0.0
TXN_L_0532,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.6667,0.0
TXN_L_0371,legitima,1,0,0,1,0.1176,0,0.3333,1.0,0.3333,0.0
TXN_L_0882,legitima,0,0,0,1,0.0444,1,0.6667,1.0,0.3333,0.0816
TXN_L_0640,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0120,legitima,1,0,0,0,0.0444,0,0.3333,1.0,0.6667,0.0889
TXN_L_0276,legitima,0,0,0,1,0.0294,1,0.6667,1.0,0.3333,0.2927
TXN_L_0157,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0547,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0144,legitima,0,1,0,0,0.087,1,0.6667,1.0,0.6667,0.0
TXN_L_0026,legitima,1,0,0,0,0.08,0,1.0,1.0,0.3333,0.0
TXN_L_0772,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0470,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.3333,0.0
TXN_P_0024,cnp,0,0,0,0,0.0,1,1.0,1.0,0.3333,0.5
TXN_L_0666,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0703,legitima,1,0,0,0,0.0444,0,0.6667,1.0,0.6667,0.0889
TXN_L_0439,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_C_0012,clonacion,1,0,0,0,0.08,0,0.6667,1.0,0.6667,0.0
TXN_L_0899,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0167,legitima,1,0,0,0,0.0294,0,0.6667,1.0,0.6667,0.3429
TXN_L_0609,legitima,0,0,0,1,0.0294,1,0.3333,1.0,0.6667,0.3529
TXN_L_0028,legitima,1,1,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0186,legitima,0,1,0,0,0.0952,1,1.0,1.0,0.6667,0.0
TXN_L_0066,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0323,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0414,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0672,legitima,0,0,0,1,0.0556,1,1.0,1.0,0.6667,0.0
TXN_L_0259,legitima,0,0,0,1,0.0233,1,1.0,1.0,0.6667,0.0
TXN_L_0196,legitima,1,0,0,0,0.1,0,0.3333,1.0,0.3333,0.0
TXN_L_0302,legitima,0,0,0,1,0.0625,1,0.3333,1.0,0.3333,0.0
TXN_L_0877,legitima,0,0,0,1,0.2,1,0.6667,1.0,0.6667,0.0
TXN_L_0048,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0761,legitima,0,0,0,1,0.0476,1,0.6667,1.0,0.6667,0.0
TXN_L_0423,legitima,1,0,0,1,0.08,0,0.6667,1.0,0.3333,0.0
TXN_L_0633,legitima,0,1,0,0,0.0444,1,0.6667,1.0,0.6667,0.0889
TXN_P_0018,cnp,0,0,0,0,0.025,1,1.0,1.0,0.3333,0.2115
TXN_L_0061,legitima,0,0,0,1,0.025,1,1.0,1.0,0.6667,0.1224
TXN_L_0496,legitima,1,0,0,1,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0680,legitima,1,0,0,1,0.1,0,0.6667,1.0,0.3333,0.0
TXN_L_0551,legitima,1,0,0,0,0.1429,0,0.3333,1.0,0.6667,0.0
TXN_L_0738,legitima,1,0,0,0,0.025,0,1.0,1.0,0.3333,0.1364
TXN_L_0616,legitima,0,0,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0332,legitima,0,0,0,0,0.0556,1,0.6667,1.0,0.3333,0.0
TXN_L_0756,legitima,1,1,0,1,0.0,0,1.0,1.0,0.3333,0.0
TXN_L_0625,legitima,0,1,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0062,legitima,1,0,0,0,0.0952,0,0.3333,1.0,0.3333,0.0
TXN_L_0379,legitima,1,0,0,0,0.0625,0,0.3333,1.0,0.3333,0.0
TXN_L_0123,legitima,0,0,0,0,0.0556,1,1.0,1.0,0.3333,0.0
TXN_L_0637,legitima,1,0,0,1,0.1176,0,0.6667,1.0,0.6667,0.0
TXN_L_0806,legitima,0,0,0,0,0.0233,1,0.6667,1.0,0.3333,0.0
TXN_L_0192,legitima,0,0,0,0,0.1176,1,0.6667,1.0,0.6667,0.0
TXN_L_0210,legitima,1,0,0,0,0.0278,0,0.6667,1.0,0.6667,0.0
TXN_L_0386,legitima,1,1,0,0,0.1176,0,0.6667,1.0,0.6667,0.0
TXN_P_0028,cnp,0,1,0,0,0.0294,1,1.0,1.0,0.3333,0.4
TXN_L_0236,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_C_0034,clonacion,1,1,0,0,0.0278,0,0.3333,1.0,0.6667,0.0
TXN_L_0229,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0467,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.3333,0.3214
TXN_L_0340,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0556,legitima,1,1,0,0,0.0,0,1.0,1.0,0.3333,0.3
TXN_L_0559,legitima,0,1,0,1,0.0233,1,1.0,1.0,0.3333,0.0
TXN_P_0012,cnp,0,1,0,0,0.0294,1,1.0,1.0,0.3333,0.4211
TXN_L_0604,legitima,0,1,0,0,0.0625,1,0.6667,1.0,0.6667,0.0
TXN_L_0581,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.6667,0.0
TXN_L_0113,legitima,0,0,0,1,0.0278,1,1.0,1.0,0.3333,0.0
TXN_L_0065,legitima,1,1,0,0,0.0,0,0.3333,1.0,0.6667,0.0
TXN_L_0243,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0033,legitima,0,0,0,0,0.0435,1,0.6667,1.0,0.3333,0.0
TXN_L_0317,legitima,0,1,0,1,0.0952,1,0.6667,1.0,0.3333,0.0
TXN_L_0140,legitima,0,0,0,0,0.087,1,1.0,1.0,0.3333,0.0
TXN_L_0492,legitima,0,0,0,1,0.1429,1,1.0,1.0,0.3333,0.0
TXN_L_0279,legitima,1,0,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0527,legitima,1,1,0,0,0.0476,0,0.3333,1.0,0.3333,0.0
TXN_L_0536,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0497,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0473,legitima,0,1,0,0,0.08,1,0.6667,1.0,0.6667,0.0
TXN_L_0018,legitima,1,0,0,1,0.0278,0,0.3333,1.0,0.3333,0.0
TXN_L_0719,legitima,0,0,0,0,0.1429,1,1.0,1.0,0.3333,0.0
TXN_L_0403,legitima,1,1,0,0,0.0,0,0.3333,1.0,0.3333,0.0
TXN_L_0328,legitima,0,0,0,1,0.0,1,0.3333,1.0,0.3333,0.0
TXN_L_0416,legitima,0,0,0,0,0.0444,1,0.3333,1.0,0.3333,0.087
TXN_L_0308,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_C_0026,clonacion,1,1,0,0,0.1364,0,0.3333,1.0,0.6667,0.0
TXN_L_0464,legitima,1,0,0,0,0.0952,0,0.3333,1.0,0.3333,0.0
TXN_L_0768,legitima,1,0,0,0,0.0385,0,0.6667,1.0,0.3333,0.0
TXN_L_0786,legitima,0,0,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0152,legitima,0,0,0,1,0.1,1,0.3333,1.0,0.3333,0.0
TXN_P_0003,cnp,0,1,0,0,0.0,1,1.0,1.0,0.3333,0.4324
TXN_L_0631,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0440,legitima,1,0,0,1,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0345,legitima,0,0,0,1,0.0294,1,0.6667,1.0,0.6667,0.3429
TXN_L_0040,legitima,0,1,0,1,0.0556,1,0.6667,1.0,0.3333,0.0
TXN_C_0025,clonacion,1,1,0,0,0.1,0,0.3333,1.0,0.3333,0.0
TXN_L_0872,legitima,0,0,0,1,0.0294,1,0.3333,1.0,0.3333,0.3333
TXN_L_0395,legitima,1,0,0,0,0.0476,0,0.6667,1.0,0.3333,0.0
TXN_L_0453,legitima,0,0,0,0,0.025,1,0.6667,1.0,0.3333,0.1333
TXN_L_0057,legitima,0,1,0,0,0.1364,1,0.3333,1.0,0.3333,0.0
TXN_L_0741,legitima,1,1,0,0,0.0278,0,0.3333,1.0,0.3333,0.0
TXN_L_0060,legitima,0,0,0,0,0.0,1,0.3333,1.0,0.3333,0.0
TXN_C_0027,clonacion,1,1,0,0,0.1,0,0.3333,1.0,0.6667,0.0
TXN_L_0258,legitima,1,0,0,0,0.0526,0,0.6667,1.0,0.6667,0.0
TXN_L_0733,legitima,1,1,0,1,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0525,legitima,0,1,0,1,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0844,legitima,0,0,0,0,0.0444,1,0.3333,1.0,0.3333,0.0889
TXN_L_0260,legitima,1,0,0,1,0.1176,0,0.6667,1.0,0.6667,0.0
TXN_L_0176,legitima,1,0,0,0,0.0278,0,0.3333,1.0,0.3333,0.0
TXN_L_0115,legitima,1,1,0,0,0.0476,0,0.6667,1.0,0.6667,0.0
TXN_L_0362,legitima,0,1,0,1,0.0233,1,0.6667,1.0,0.6667,0.0
TXN_L_0469,legitima,1,0,0,0,0.0294,0,0.6667,1.0,0.3333,0.2927
TXN_L_0713,legitima,1,1,0,0,0.1,0,0.6667,1.0,0.6667,0.0
TXN_L_0799,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0539,legitima,0,1,0,0,0.0526,1,0.6667,1.0,0.6667,0.0
TXN_L_0422,legitima,1,1,0,1,0.0556,0,0.3333,1.0,0.3333,0.0
TXN_L_0671,legitima,0,1,0,1,0.0625,1,1.0,1.0,0.6667,0.0
TXN_L_0462,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0435,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0239,legitima,0,0,0,1,0.0667,1,1.0,1.0,0.3333,0.0
TXN_L_0035,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0820,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.3333,0.0
TXN_L_0075,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0306,legitima,0,0,0,1,0.0278,1,1.0,1.0,0.6667,0.1628
TXN_L_0280,legitima,1,0,0,1,0.0,0,0.3333,1.0,0.6667,0.0
TXN_L_0578,legitima,1,0,0,0,0.0,0,1.0,1.0,0.6667,0.0
TXN_L_0055,legitima,0,1,0,1,0.1176,1,0.6667,1.0,0.3333,0.0
TXN_P_0010,cnp,0,0,0,0,0.0294,1,1.0,1.0,0.3333,0.4318
TXN_L_0410,legitima,0,0,0,0,0.087,1,0.3333,1.0,0.3333,0.0
TXN_C_0014,clonacion,1,1,0,0,0.0385,0,0.3333,1.0,0.6667,0.0
TXN_L_0508,legitima,0,1,0,1,0.0625,1,0.6667,1.0,0.6667,0.0
TXN_L_0267,legitima,1,1,0,0,0.1,0,0.3333,1.0,0.6667,0.0
TXN_L_0593,legitima,0,0,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0634,legitima,0,0,0,0,0.08,1,1.0,1.0,0.3333,0.0
TXN_L_0129,legitima,0,0,0,0,0.0278,1,0.6667,1.0,0.3333,0.0
TXN_L_0471,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.3333,0.0
TXN_L_0798,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0038,legitima,1,0,0,0,0.0233,0,0.6667,1.0,0.6667,0.0
TXN_L_0699,legitima,0,1,0,0,0.0,1,0.3333,1.0,0.6667,0.0
TXN_P_0021,cnp,0,1,0,0,0.0,1,1.0,1.0,0.3333,0.4118
TXN_L_0749,legitima,1,0,0,0,0.0278,0,0.3333,1.0,0.3333,0.0
TXN_L_0327,legitima,1,0,0,1,0.0444,0,1.0,1.0,0.6667,0.087
TXN_L_0089,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0454,legitima,1,1,0,1,0.025,0,1.0,1.0,0.3333,0.1224
TXN_L_0404,legitima,1,0,0,1,0.08,0,1.0,1.0,0.6667,0.0
TXN_L_0566,legitima,0,0,0,1,0.08,1,0.6667,1.0,0.6667,0.0
TXN_L_0163,legitima,0,0,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0529,legitima,0,1,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_C_0033,clonacion,1,1,0,0,0.0667,0,0.3333,1.0,0.6667,0.0
TXN_L_0452,legitima,1,0,0,0,0.0,0,1.0,1.0,0.3333,0.0
TXN_L_0002,legitima,0,1,0,1,0.2,1,0.6667,1.0,0.3333,0.0
TXN_P_0039,cnp,0,0,0,0,0.0,1,1.0,1.0,0.3333,0.4815
TXN_L_0623,legitima,1,0,0,0,0.0,0,1.0,1.0,0.3333,0.0
TXN_L_0619,legitima,0,0,0,0,0.0556,1,1.0,1.0,0.6667,0.0
TXN_L_0889,legitima,0,0,0,1,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0755,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0430,legitima,1,0,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0173,legitima,1,0,0,1,0.0435,0,0.3333,1.0,0.6667,0.0
TXN_L_0608,legitima,0,0,0,1,0.0,1,1.0,1.0,0.3333,0.0
TXN_L_0825,legitima,1,1,0,0,0.0,0,0.6667,1.0,0.6667,0.0
TXN_L_0419,legitima,0,1,0,1,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0029,legitima,1,0,0,1,0.025,0,0.3333,1.0,0.3333,0.1463
TXN_L_0242,legitima,0,1,0,0,0.0278,1,0.6667,1.0,0.6667,0.0
TXN_L_0748,legitima,0,1,0,0,0.0625,1,0.6667,1.0,0.6667,0.0
TXN_L_0106,legitima,1,0,0,1,0.0385,0,0.6667,1.0,0.3333,0.0
TXN_L_0088,legitima,0,0,0,0,0.0233,1,0.6667,1.0,0.6667,0.0
TXN_L_0359,legitima,0,1,0,0,0.0,1,1.0,1.0,0.6667,0.0
TXN_L_0544,legitima,1,0,0,0,0.0435,0,1.0,1.0,0.3333,0.0
TXN_L_0409,legitima,0,0,0,1,0.0556,1,1.0,1.0,0.6667,0.0
TXN_L_0413,legitima,0,0,0,0,0.0,1,0.6667,1.0,0.6667,0.0
TXN_L_0769,legitima,1,0,0,1,0.2,0,0.6667,1.0,0.6667,0.0
TXN_L_0188,legitima,1,0,0,0,0.0,0,1.0,1.0,0.3333,0.0
TXN_L_0465,legitima,1,0,0,0,0.0435,0,1.0,1.0,0.3333,0.0
